Number,Name,Comments,Merged,State,Labels,Created,Closed,Commit,Files,Url
25622,#25622_fix_SPINDLE_LASER_ENA_PIN_when_SPINDLE_LASER_ENA_PIN_=_0,0,True,closed,"['PR: Bug Fix', 'F: CNC / Laser']",2023-04-02 21:21:46+00:00,2023-04-16 23:38:13+00:00,09ddf9c6ef9708baf42c3145332b2921e75f8d73,['Marlin/src/feature/spindle_laser.h'],https://github.com/MarlinFirmware/Marlin/pull/25622
25627,#25627_Update_thermocouple_2_pin_sanity_checks,0,True,closed,['PR: Bug Fix'],2023-04-03 14:30:26+00:00,2023-04-10 10:17:50+00:00,7a5934ff4729267873a94ae3fd95675ddda65daa,"['Marlin/src/inc/SanityCheck.h', 'Marlin/src/pins/sam/pins_ULTRATRONICS_PRO.h']",https://github.com/MarlinFirmware/Marlin/pull/25627
25629,#25629_Add_portrait_support_for_TS35,13,True,closed,"['PR: Improvement', 'PR: Bug Fix', 'C: LCD & Controllers']",2023-04-03 16:36:33+00:00,2023-05-05 21:05:31+00:00,9cc16f87e225d4f9f4ca002b2c33a6fda3da5c25,"['Marlin/src/inc/Conditionals_LCD.h', 'Marlin/src/lcd/tft/ui_480x320.cpp', 'Marlin/src/lcd/tft/ui_480x320.h']",https://github.com/MarlinFirmware/Marlin/pull/25629
25631,#25631_Probe_behaviour_correction,128,True,closed,"['Needs: Testing', 'PR: Bug Fix', 'Needs: Discussion', 'F: Calibration']",2023-04-04 09:21:28+00:00,2023-04-28 22:30:15+00:00,c5a2e41647a12ef16b280975ab713e080e831e46,"['Marlin/Configuration.h', 'Marlin/Configuration_adv.h', 'Marlin/src/feature/bedlevel/ubl/ubl_G29.cpp', 'Marlin/src/gcode/bedlevel/G35.cpp', 'Marlin/src/gcode/calibrate/G28.cpp', 'Marlin/src/gcode/calibrate/G33.cpp', 'Marlin/src/gcode/calibrate/G34_M422.cpp', 'Marlin/src/gcode/calibrate/M48.cpp', 'Marlin/src/gcode/probe/G30.cpp', 'Marlin/src/inc/SanityCheck.h', 'Marlin/src/lcd/e3v2/jyersui/dwin.cpp', 'Marlin/src/lcd/menu/menu_probe_offset.cpp', 'Marlin/src/lcd/menu/menu_tramming_wizard.cpp', 'Marlin/src/module/probe.cpp', 'Marlin/src/module/probe.h']",https://github.com/MarlinFirmware/Marlin/pull/25631
25637,#25637_🐛_Apply_INVERT___DIR_to_FT_MOTION,0,True,closed,"['PR: Bug Fix', 'C: Motion']",2023-04-05 01:48:10+00:00,2023-04-05 16:58:24+00:00,4aec74f2465a14b2660a2c28e1da39f1013cb521,"['Marlin/src/feature/bedlevel/bdl/bdl.cpp', 'Marlin/src/module/motion.cpp', 'Marlin/src/module/stepper.cpp', 'Marlin/src/module/stepper/indirection.h']",https://github.com/MarlinFirmware/Marlin/pull/25637
25648,#25648_Sim__Fix_sd_cards_on_Windows,0,True,closed,"['PR: Bug Fix', 'T: Development']",2023-04-07 18:42:38+00:00,2023-04-08 01:55:10+00:00,56f2da8c9d4f0b1a0a337fcf176c805e93fb98bf,['Marlin/src/sd/SdFatStructs.h'],https://github.com/MarlinFirmware/Marlin/pull/25648
25659,#25659_repair_cleanup_MARLIN_F446Zx_TRONXY_variant_cpp,0,True,closed,"['PR: Bug Fix', 'C: Build / Toolchain']",2023-04-10 06:03:01+00:00,2023-04-10 09:16:52+00:00,12d6043d86737925f8d5232536b3fc5f9055672a,['buildroot/share/PlatformIO/variants/MARLIN_F446Zx_TRONXY/variant.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25659
25669,#25669_Fix_MPC_compile_errors,0,True,closed,['PR: Bug Fix'],2023-04-13 21:08:26+00:00,2023-04-16 04:59:23+00:00,b6a1a6273fcff835002c5645ebdd157b5f180bab,"['Marlin/src/lcd/menu/menu_advanced.cpp', 'Marlin/src/module/temperature.cpp']",https://github.com/MarlinFirmware/Marlin/pull/25669
25672,#25672_🐛_Fix_some_bad_feedrates,0,True,closed,"['PR: Bug Fix', 'F: Calibration', 'C: Motion']",2023-04-14 02:44:33+00:00,2023-04-14 06:08:52+00:00,161b99cb54f5d6d183877902581d3d77e8a1fa78,"['Marlin/src/gcode/feature/pause/G61.cpp', 'Marlin/src/lcd/extui/dgus/fysetc/DGUSScreenHandler.cpp', 'Marlin/src/lcd/extui/dgus/hiprecy/DGUSScreenHandler.cpp', 'Marlin/src/lcd/extui/dgus/mks/DGUSScreenHandler.cpp', 'Marlin/src/lcd/extui/dgus/origin/DGUSScreenHandler.cpp', 'Marlin/src/lcd/extui/ftdi_eve_touch_ui/generic/move_axis_screen.cpp', 'Marlin/src/lcd/extui/ftdi_eve_touch_ui/generic/move_axis_screen.h', 'Marlin/src/lcd/extui/ui_api.cpp', 'Marlin/src/lcd/menu/menu_probe_offset.cpp', 'Marlin/src/lcd/menu/menu_x_twist.cpp', 'Marlin/src/module/motion.cpp', 'Marlin/src/module/planner.h', 'Marlin/src/module/tool_change.cpp', 'Marlin/src/module/tool_change.h']",https://github.com/MarlinFirmware/Marlin/pull/25672
25677,#25677_Fix_incorrectly_displayed_status_during_G29_J,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2023-04-14 16:21:14+00:00,2023-04-16 03:26:46+00:00,2fcc140c0d4353149c24fa8a3845b417738d7620,['Marlin/src/feature/bedlevel/ubl/ubl_G29.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25677
25687,#25687_Fix_M503C,7,False,closed,"['Needs: Work', 'PR: Bug Fix', 'C: Configuration', 'F: SD Card / Media']",2023-04-15 09:34:38+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/25687
25688,#25688_Fix_M503C,3,True,closed,"['PR: Bug Fix', 'C: Configuration', 'F: SD Card / Media']",2023-04-15 10:18:41+00:00,2023-04-16 01:26:08+00:00,cc35cb3876ed95163b4715bc29da96813906663a,"['Marlin/src/gcode/eeprom/M500-M504.cpp', 'buildroot/share/PlatformIO/scripts/signature.py']",https://github.com/MarlinFirmware/Marlin/pull/25688
25697,#25697_add_missing_board_to_env_STM32F103RE_creality_smartPro,1,True,closed,"['PR: Bug Fix', 'C: Build / Toolchain']",2023-04-17 10:35:00+00:00,2023-04-17 19:51:25+00:00,ff44663f5fe4e9ddc1cb2ddd8c2a6c5994e3d143,['ini/stm32f1.ini'],https://github.com/MarlinFirmware/Marlin/pull/25697
25700,#25700_🐛_Fix_Z_AFTER_HOMING_when_0_and_Z_HOME_POS_is_not_0,1,False,closed,"['PR: Bug Fix', 'F: Calibration']",2023-04-17 13:32:50+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/25700
25701,#25701_🧑‍💻_Gather_Z_clearances,0,True,closed,"['PR: Bug Fix', 'F: Z-Probes', 'C: Motion']",2023-04-17 18:29:08+00:00,2023-04-18 00:29:53+00:00,c8c5ab22ce242b93632a7e2b9f855bbaf38b557f,"['Marlin/Configuration.h', 'Marlin/src/gcode/bedlevel/G35.cpp', 'Marlin/src/gcode/bedlevel/abl/G29.cpp', 'Marlin/src/gcode/calibrate/G28.cpp', 'Marlin/src/inc/Conditionals_post.h', 'Marlin/src/inc/SanityCheck.h', 'Marlin/src/lcd/extui/mks_ui/draw_z_offset_wizard.cpp', 'Marlin/src/lcd/menu/menu_probe_offset.cpp', 'Marlin/src/module/motion.cpp', 'Marlin/src/module/motion.h', 'Marlin/src/module/probe.h']",https://github.com/MarlinFirmware/Marlin/pull/25701
25717,#25717_Fix_MKS_Gen_L_V1_0_MOSFET_&_FAN_Pinmap_(Artillery),4,True,closed,"['C: Boards/Pins', 'PR: Bug Fix']",2023-04-20 15:46:14+00:00,2023-04-22 08:16:19+00:00,726de7e82136c1a718b0c62425231eb0662592b6,['Marlin/src/pins/ramps/pins_MKS_GEN_L.h'],https://github.com/MarlinFirmware/Marlin/pull/25717
25720,#25720_Fix_issue_25718__ui_quick_feedback()_error,1,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2023-04-21 03:27:31+00:00,2023-04-22 20:59:51+00:00,5d8d38a911f96dadd56471f6dacaa6bda64b66fb,"['Marlin/src/lcd/marlinui.cpp', 'Marlin/src/lcd/marlinui.h', 'Marlin/src/lcd/menu/menu.cpp']",https://github.com/MarlinFirmware/Marlin/pull/25720
25725,#25725_Fix_ui_quick_feedback()_error_in_G26,3,False,closed,"['PR: Bug Fix', 'Needs: Discussion', 'C: LCD & Controllers']",2023-04-21 19:42:50+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/25725
25728,#25728_fix_Anycubic_PlayTune_issue_25721,2,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2023-04-22 02:37:04+00:00,2023-04-22 09:02:51+00:00,fba1f838551d13339df3a0f6f82c46b92631c730,"['Marlin/src/lcd/extui/anycubic/Tunes.h', 'Marlin/src/lcd/extui/anycubic_vyper/FileNavigator.cpp']",https://github.com/MarlinFirmware/Marlin/pull/25728
25731,#25731_Move_FAN_OFF_PWM_and_FAN_ON_PWM_to_Conditionals_adv_h,1,True,closed,"['PR: Bug Fix', 'C: Configuration']",2023-04-22 19:13:41+00:00,2023-04-23 03:27:01+00:00,ce85b98db471685404d6e4975dcff645b09d771b,"['Marlin/src/inc/Conditionals_adv.h', 'Marlin/src/inc/Conditionals_post.h', 'Marlin/src/inc/SanityCheck.h']",https://github.com/MarlinFirmware/Marlin/pull/25731
25735,#25735_Fix_compilation_issue_missed_in__fix_Anycubic_PlayTune_issue_25721_#25728_,1,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2023-04-23 15:23:33+00:00,2023-04-24 00:50:39+00:00,743903b96fd64ef8cbe23d84eed7de1e29b1abed,"['Marlin/src/lcd/extui/anycubic/Tunes.cpp', 'Marlin/src/lcd/extui/anycubic/Tunes.h', 'Marlin/src/lcd/extui/anycubic_chiron/chiron_tft.cpp', 'Marlin/src/lcd/extui/anycubic_vyper/dgus_tft.cpp']",https://github.com/MarlinFirmware/Marlin/pull/25735
25741,#25741_🔨_Timer_1_for_Servos_in_env_STM32F103RC_fysetc,0,True,closed,"['PR: Bug Fix', 'C: Build / Toolchain', 'A: STM32']",2023-04-25 04:07:25+00:00,2023-04-26 19:39:56+00:00,358a54ecdc4e13d46d3859485255ef0856e3f2ba,"['.github/workflows/test-builds.yml', 'buildroot/tests/STM32F103RC_fysetc', 'buildroot/tests/STM32F103RC_fysetc_maple', 'ini/stm32f1.ini']",https://github.com/MarlinFirmware/Marlin/pull/25741
25758,"#25758_More_endstops_rework,_SPI_sensorless,_etc_",38,True,closed,"['PR: Bug Fix', 'PR: General Cleanup', 'F: Calibration']",2023-04-30 03:49:12+00:00,2023-08-02 04:03:07+00:00,bed26734a28175f7ef9669d5190bf7ebc6227223,"['Marlin/Configuration.h', 'Marlin/src/HAL/AVR/endstop_interrupts.h', 'Marlin/src/HAL/DUE/endstop_interrupts.h', 'Marlin/src/HAL/ESP32/endstop_interrupts.h', 'Marlin/src/HAL/LPC1768/endstop_interrupts.h', 'Marlin/src/HAL/SAMD21/endstop_interrupts.h', 'Marlin/src/HAL/SAMD51/endstop_interrupts.h', 'Marlin/src/HAL/STM32/endstop_interrupts.h', 'Marlin/src/HAL/STM32F1/endstop_interrupts.h', 'Marlin/src/HAL/TEENSY31_32/endstop_interrupts.h', 'Marlin/src/HAL/TEENSY35_36/endstop_interrupts.h', 'Marlin/src/HAL/TEENSY40_41/endstop_interrupts.h', 'Marlin/src/gcode/calibrate/G28.cpp', 'Marlin/src/gcode/calibrate/G33.cpp', 'Marlin/src/inc/Conditionals_LCD.h', 'Marlin/src/inc/Conditionals_post.h', 'Marlin/src/inc/SanityCheck.h', 'Marlin/src/lcd/e3v2/proui/endstop_diag.cpp', 'Marlin/src/lcd/extui/ftdi_eve_touch_ui/generic/endstop_state_screen.cpp', 'Marlin/src/lcd/extui/mks_ui/mks_hardware.cpp', 'Marlin/src/lcd/menu/menu_configuration.cpp', 'Marlin/src/module/endstops.cpp', 'Marlin/src/module/endstops.h', 'Marlin/src/module/motion.cpp', 'Marlin/src/module/probe.cpp', 'buildroot/tests/BIGTREE_BTT002', 'buildroot/tests/FYSETC_F6', 'buildroot/tests/LPC1769', 'buildroot/tests/SAMD21_minitronics20', 'buildroot/tests/SAMD51_grandcentral_m4', 'buildroot/tests/mega1280', 'buildroot/tests/teensy35']",https://github.com/MarlinFirmware/Marlin/pull/25758
25762,#25762_USB_host_resets_after_USB_drive_removal_on_STM32,1,True,closed,"['PR: Bug Fix', 'F: SD Card / Media']",2023-05-01 03:06:40+00:00,2023-05-01 06:10:46+00:00,4bed8a89dbf0726700cfef44a38961d2bb6c6716,['Marlin/src/HAL/STM32/usb_host.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25762
25766,#25766_Bugfix__G12_not_working_as_expected_since_#25666,2,True,closed,['PR: Bug Fix'],2023-05-01 17:45:28+00:00,2023-05-02 05:01:44+00:00,9aa69cbc85c9559e2671127d6d6e4298001a6bd5,"['Marlin/Configuration.h', 'Marlin/src/gcode/feature/clean/G12.cpp', 'Marlin/src/libs/nozzle.cpp', 'Marlin/src/libs/nozzle.h']",https://github.com/MarlinFirmware/Marlin/pull/25766
25769,#25769_Fix_minimal_cap_lines,0,True,closed,"['PR: Bug Fix', 'C: Optimization']",2023-05-02 13:54:50+00:00,2023-05-02 21:50:07+00:00,21ea9bf50fbde8b5494d92ac28bc6cfb197a7718,['Marlin/src/gcode/host/M115.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25769
25772,#25772_Fix_MMU2_compile_error_with___8_colors,6,True,closed,"['PR: Bug Fix', 'C: Peripherals']",2023-05-02 21:38:26+00:00,2023-05-05 02:30:52+00:00,4e2b5b2523cc22700b0b71e6dc8c83fbd8a0b52b,"['Marlin/src/MarlinCore.cpp', 'Marlin/src/gcode/control/M17_M18_M84.cpp', 'Marlin/src/module/stepper.h']",https://github.com/MarlinFirmware/Marlin/pull/25772
25798,#25798_invert_all_Z_stepper_when_needed,0,True,closed,"['PR: Bug Fix', 'C: Motion']",2023-05-09 13:01:22+00:00,2023-05-09 20:37:34+00:00,d52d26b4ef55ebb7ebc56ce5c712e4914f3aeb2a,"['Marlin/Configuration_adv.h', 'Marlin/src/core/drivers.h', 'Marlin/src/inc/Conditionals_LCD.h', 'Marlin/src/inc/Conditionals_adv.h', 'Marlin/src/inc/Conditionals_post.h', 'Marlin/src/inc/SanityCheck.h', 'Marlin/src/module/stepper.cpp', 'Marlin/src/pins/pins_postprocess.h', 'Marlin/src/pins/sensitive_pins.h']",https://github.com/MarlinFirmware/Marlin/pull/25798
25804,#25804_no_x_axis_followup,0,True,closed,['PR: Bug Fix'],2023-05-10 07:51:21+00:00,2023-05-10 09:19:05+00:00,9cf1a8891f79f50627efa67aae85b7e19918eef2,"['Marlin/src/core/types.h', 'Marlin/src/module/stepper.h', 'Marlin/src/pins/stm32g0/pins_BTT_EBB42_V1_1.h']",https://github.com/MarlinFirmware/Marlin/pull/25804
25812,#25812_update_goto_edit_screen_Initial_encoder_value_data_size,0,True,closed,"['PR: Bug Fix', 'C: User Interface']",2023-05-12 07:15:30+00:00,2023-05-13 21:43:57+00:00,40aa39828598108d519a536d6735354a500a31c6,"['Marlin/src/lcd/menu/menu.cpp', 'Marlin/src/lcd/menu/menu.h']",https://github.com/MarlinFirmware/Marlin/pull/25812
25816,#25816_Remove_MPC_autotune_unnecessary_code,0,True,closed,"['PR: Bug Fix', 'C: Temperatures']",2023-05-12 19:32:22+00:00,2023-05-13 21:31:31+00:00,de78b60252d83bcf96435c53f1bb2a6c0593c9fd,['Marlin/src/module/temperature.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25816
25825,#25825_Fix_mmu2_compile_error,0,True,closed,['PR: Bug Fix'],2023-05-13 19:31:35+00:00,2023-05-13 21:23:24+00:00,06aed792c08ee2e105b034601a4ea773d0869dfd,['Marlin/src/lcd/menu/menu_mmu2.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25825
25827,#25827_fix_pro_ui_delay_boot_loop_issue_,1,True,closed,"['PR: Bug Fix', 'C: User Interface']",2023-05-14 16:40:42+00:00,2023-05-14 21:29:35+00:00,dfa5c1ac33f2728bf554f92d2077914e5acf3b7a,['Marlin/src/lcd/e3v2/proui/dwin.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25827
25829,#25829_`pin_is_protected`_not_defined_in_pins_pinsDebug_h,0,True,closed,['PR: Bug Fix'],2023-05-15 02:27:49+00:00,2023-05-15 21:24:36+00:00,99e38c40be66e6e36d05580d80d1bcaf43f71ee6,"['Marlin/src/gcode/config/M43.cpp', 'Marlin/src/gcode/control/M42.cpp', 'Marlin/src/pins/pinsDebug.h']",https://github.com/MarlinFirmware/Marlin/pull/25829
25832,#25832_Missing_ternary_questionmark,0,True,closed,['PR: Bug Fix'],2023-05-15 12:58:06+00:00,2023-05-16 01:49:45+00:00,48496dfec14588e646788f5a7099b55093d90ad1,['Marlin/src/HAL/NATIVE_SIM/pinsDebug.h'],https://github.com/MarlinFirmware/Marlin/pull/25832
25838,#25838_remove_incorrect_fan_pin_MKS_ROBIN_NANO_V1_3_F4,2,True,closed,"['C: Boards/Pins', 'PR: Bug Fix']",2023-05-16 11:31:24+00:00,2023-05-16 18:50:57+00:00,3136435c19d2e06253f01010c2d5ca740a78a79e,['Marlin/src/pins/stm32f4/pins_MKS_ROBIN_NANO_V1_3_F4.h'],https://github.com/MarlinFirmware/Marlin/pull/25838
25858,#25858_ProUI_errors_with_Manual_Mesh_and_UBL_Viewer,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2023-05-19 21:15:55+00:00,2023-05-21 22:34:19+00:00,d22ce55cd5b88d50dd67818c5e44db91575e4d60,"['Marlin/src/lcd/e3v2/proui/meshviewer.cpp', 'Marlin/src/module/motion.cpp', 'Marlin/src/module/motion.h']",https://github.com/MarlinFirmware/Marlin/pull/25858
25865,#25865_🩹_Fix_TFT_LVGL_compile_error,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2023-05-21 12:44:35+00:00,2023-05-21 13:38:42+00:00,ea63ac8f4d2a5fc9d0501ebf979d115adcd42910,"['.github/workflows/test-builds.yml', 'Marlin/src/inc/SanityCheck.h', 'Marlin/src/lcd/extui/mks_ui/tft_lvgl_configuration.cpp', 'Marlin/src/pins/gd32f1/pins_TRIGORILLA_V006.h', 'Marlin/src/pins/linux/pins_RAMPS_LINUX.h', 'Marlin/src/pins/stm32f1/pins_BTT_SKR_MINI_V1_1.h', 'Marlin/src/pins/stm32f1/pins_CHITU3D_common.h', 'Marlin/src/pins/stm32f1/pins_FLSUN_HISPEED.h', 'Marlin/src/pins/stm32f1/pins_FLY_MINI.h', 'Marlin/src/pins/stm32f1/pins_KEDI_CONTROLLER_V1_2.h', 'Marlin/src/pins/stm32f1/pins_LONGER3D_LK.h', 'Marlin/src/pins/stm32f1/pins_MINGDA_MPX_ARM_MINI.h', 'Marlin/src/pins/stm32f1/pins_MKS_ROBIN.h', 'Marlin/src/pins/stm32f1/pins_MKS_ROBIN_E3P.h', 'Marlin/src/pins/stm32f1/pins_MKS_ROBIN_E3_common.h', 'Marlin/src/pins/stm32f1/pins_MKS_ROBIN_LITE.h', 'Marlin/src/pins/stm32f1/pins_MKS_ROBIN_LITE3.h', 'Marlin/src/pins/stm32f1/pins_MKS_ROBIN_MINI.h', 'Marlin/src/pins/stm32f1/pins_MKS_ROBIN_NANO_V2.h', 'Marlin/src/pins/stm32f1/pins_MKS_ROBIN_NANO_common.h', 'Marlin/src/pins/stm32f1/pins_MKS_ROBIN_PRO.h', 'Marlin/src/pins/stm32f1/pins_TRIGORILLA_PRO.h', 'Marlin/src/pins/stm32f4/pins_MKS_ROBIN_NANO_V3_common.h', 'Marlin/src/pins/stm32f4/pins_MKS_ROBIN_PRO_V2.h', 'Marlin/src/pins/stm32f4/pins_TRONXY_V10.h', 'buildroot/share/PlatformIO/scripts/download_mks_assets.py', 'buildroot/tests/mks_robin_pro2']",https://github.com/MarlinFirmware/Marlin/pull/25865
25873,#25873_Fix_UBL_HILBERT_CURVE_on_BOARD_MKS_TINYBEE,0,True,closed,"['PR: Bug Fix', 'A: ESP32']",2023-05-23 02:06:10+00:00,2023-05-24 07:58:11+00:00,eb439b93a57ca6676c02635f6395fd9e733d0afe,['Marlin/src/feature/bedlevel/hilbert_curve.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25873
25886,#25886_KEDI___GODI_followup,1,True,closed,"['C: Boards/Pins', 'PR: Bug Fix']",2023-05-27 01:21:23+00:00,2023-05-28 20:24:46+00:00,c0cd8b9b5f56ea4326c62a132642568b1a056039,"['.gitignore', 'Marlin/src/feature/pause.cpp', 'Marlin/src/lcd/e3v2/proui/dwin.cpp', 'Marlin/src/lcd/e3v2/proui/dwin.h', 'Marlin/src/lcd/extui/ftdi_eve_touch_ui/config.h', 'Marlin/src/lcd/extui/ftdi_eve_touch_ui/language/language_en.h', 'Marlin/src/lcd/extui/ftdi_eve_touch_ui/screens.h', 'Marlin/src/lcd/language/language_an.h', 'Marlin/src/lcd/language/language_bg.h', 'Marlin/src/lcd/language/language_ca.h', 'Marlin/src/lcd/language/language_cz.h', 'Marlin/src/lcd/language/language_da.h', 'Marlin/src/lcd/language/language_de.h', 'Marlin/src/lcd/language/language_el.h', 'Marlin/src/lcd/language/language_el_gr.h', 'Marlin/src/lcd/language/language_en.h', 'Marlin/src/lcd/language/language_es.h', 'Marlin/src/lcd/language/language_eu.h', 'Marlin/src/lcd/language/language_fi.h', 'Marlin/src/lcd/language/language_fr.h', 'Marlin/src/lcd/language/language_fr_na.h', 'Marlin/src/lcd/language/language_gl.h', 'Marlin/src/lcd/language/language_hr.h', 'Marlin/src/lcd/language/language_hu.h', 'Marlin/src/lcd/language/language_it.h', 'Marlin/src/lcd/language/language_jp_kana.h', 'Marlin/src/lcd/language/language_ko_KR.h', 'Marlin/src/lcd/language/language_nl.h', 'Marlin/src/lcd/language/language_pl.h', 'Marlin/src/lcd/language/language_pt.h', 'Marlin/src/lcd/language/language_pt_br.h', 'Marlin/src/lcd/language/language_ro.h', 'Marlin/src/lcd/language/language_ru.h', 'Marlin/src/lcd/language/language_sk.h', 'Marlin/src/lcd/language/language_sv.h', 'Marlin/src/lcd/language/language_tr.h', 'Marlin/src/lcd/language/language_uk.h', 'Marlin/src/lcd/language/language_vi.h', 'Marlin/src/lcd/language/language_zh_CN.h', 'Marlin/src/lcd/language/language_zh_TW.h', 'Marlin/src/lcd/menu/menu_main.cpp', 'Marlin/src/pins/stm32f1/pins_KEDI_CONTROLLER_V1_2.h', 'buildroot/share/scripts/__init__.py', 'buildroot/share/scripts/exportTranslations.py', 'buildroot/share/scripts/importTranslations.py', 'buildroot/share/scripts/marlang.py']",https://github.com/MarlinFirmware/Marlin/pull/25886
25923,#25923_fix_missed_case_conversion_from_issue_25914,0,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2023-06-03 02:49:12+00:00,2023-06-03 03:37:30+00:00,a6b56d171d855429d1f0249fcc1ffe64881994f4,['Marlin/src/lcd/tft/canvas.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25923
25927,#25927_Define_MIN_STEP_ISR_FREQUENCY_in_stepper_h_before_it_is_used,1,True,closed,['PR: Bug Fix'],2023-06-04 03:52:37+00:00,2023-07-01 07:19:16+00:00,f9c8703e778a10f0a2a46c199712a7555f2aca33,['Marlin/src/module/stepper.h'],https://github.com/MarlinFirmware/Marlin/pull/25927
25929,#25929_Clean_up___redundant_mistake_,3,True,closed,['PR: Bug Fix'],2023-06-04 04:42:54+00:00,2023-06-04 09:20:07+00:00,1a2816284c0e92f39840e8688d617faa1e32cd2f,"['Marlin/src/gcode/parser.cpp', 'Marlin/src/inc/Conditionals_post.h']",https://github.com/MarlinFirmware/Marlin/pull/25929
25931,#25931_D576_buffer_underruns_fix,7,True,closed,['PR: Bug Fix'],2023-06-04 09:03:22+00:00,2023-06-04 09:49:27+00:00,f8423f9da09a8d67074b4243917953a6b2b8d279,['Marlin/src/gcode/queue.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25931
25942,#25942_🚸_Fix_TFT_menu_positioning,6,True,closed,"['PR: Bug Fix', 'C: LCD & Controllers']",2023-06-07 07:42:03+00:00,2023-06-08 01:58:56+00:00,54a82b4337a5e65e53ef8b28749546c18d05ba79,['Marlin/src/lcd/tft/ui_480x320.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25942
25954,#25954_Fix_Thermistor_Min_Max_Test,0,True,closed,"['PR: Bug Fix', 'C: Temperatures']",2023-06-09 01:36:45+00:00,2023-06-09 01:47:36+00:00,34e23bcf950fa89737289c76953af7b24d5c22c4,['Marlin/src/module/temperature.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25954
25956,#25956_fix_dummy_thermistors_998_and_999,0,True,closed,"['PR: Bug Fix', 'C: Temperatures']",2023-06-09 05:32:49+00:00,2023-06-09 07:59:23+00:00,3706c16729ba095a9845128022408a0c07cde221,"['Marlin/src/inc/Conditionals_adv.h', 'Marlin/src/module/temperature.cpp']",https://github.com/MarlinFirmware/Marlin/pull/25956
25966,#25966_Append___bin__to_Creality_Firmware_Builds,0,True,closed,"['PR: Bug Fix', 'C: Build / Toolchain']",2023-06-10 19:34:19+00:00,2023-06-11 00:20:50+00:00,00ab015de7b728082196c203626dd215dc8427d3,"['ini/stm32f1-maple.ini', 'ini/stm32f1.ini', 'ini/stm32f4.ini']",https://github.com/MarlinFirmware/Marlin/pull/25966
25988,#25988_Fix_G2_G3_error_in_limit_speed,0,True,closed,"['PR: Bug Fix', 'C: Motion']",2023-06-17 07:25:33+00:00,2023-06-17 20:55:02+00:00,a3df3d40eec8e3d4b82feed5b92d50ba15b47acf,['Marlin/src/gcode/motion/G2_G3.cpp'],https://github.com/MarlinFirmware/Marlin/pull/25988
26014,#26014_Fix_FT_Motion_layer_shifting,38,False,closed,"['PR: Bug Fix', 'C: Motion']",2023-06-23 21:36:28+00:00,Not Merged,Doesn't Exist,[],https://github.com/MarlinFirmware/Marlin/pull/26014
26020,#26020_FT_MOTION___merge_last_Ulendo_update_into_current_bugfix,1,True,closed,"['PR: Bug Fix', 'C: Motion']",2023-06-26 19:20:48+00:00,2023-06-29 22:06:05+00:00,7b23fd3548f5aabc269ba24ec947d6fdfd225072,"['Marlin/Configuration_adv.h', 'Marlin/src/module/ft_motion.cpp', 'Marlin/src/module/ft_motion.h', 'Marlin/src/module/ft_types.h']",https://github.com/MarlinFirmware/Marlin/pull/26020
