Number,Name,Comments,State,Labels,Created,Closed,Url
23806,#23806_[FR]_Support_for_GD32,80,closed,"['T: Feature Request', 'C: Boards/Pins']",2022-02-26 03:26:15+00:00,2022-06-19 01:04:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/23806
23808,#23808_[BUG]_Dont_compile_firmware_with_MKS-MINI12864-V3_and_NEOPIXEL_LED,9,closed,"['Bug: Confirmed !', 'C: Peripherals']",2022-02-26 06:27:12+00:00,2022-02-26 06:35:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/23808
23809,#23809_Hardware_serial_communication_with_first_TMC_driver_not_working_after_reset,3,closed,['stale-closing-soon'],2022-02-26 13:15:51+00:00,2022-05-25 02:02:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/23809
23812,#23812_Enabling_internal_end-stop_pull-ups_may_damage_the_STM32_Microcontrollers_on_some_boards,4,closed,"['Bug? False Alarm', 'C: Safety']",2022-02-26 14:13:12+00:00,2022-03-01 23:44:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/23812
23813,#23813_[BUG]_G29_P1_with_UBL_fails_at_second_point,2,closed,['stale-closing-soon'],2022-02-26 15:49:12+00:00,2022-05-09 02:02:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/23813
23818,#23818_[BUG]_Emergency_parser_does_not_work_over_USB_with_mass_storage_enabled_on_STM32,3,closed,"['C: Safety', 'C: Serial Comms', 'Fix Included']",2022-02-27 14:54:20+00:00,2022-03-02 08:58:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/23818
23819,#23819_[BUG]_Board_Fysetc_F6_and_lcd_touch,4,closed,['Bug? False Alarm'],2022-02-27 15:48:27+00:00,2022-02-28 04:03:34+00:00,https://github.com/MarlinFirmware/Marlin/issues/23819
23820,#23820_Send_action_command_to_host_when_the_emergency_stop_is_activated_[FR]_(feature_summary),2,closed,"['T: Feature Request', 'C: G-code Parser']",2022-02-27 22:23:09+00:00,2022-02-28 01:35:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/23820
23821,#23821_E0_strange_tick_noise_and_only_6_E-steps___mm,3,closed,['Bug? False Alarm'],2022-02-27 23:10:43+00:00,2022-02-28 00:50:08+00:00,https://github.com/MarlinFirmware/Marlin/issues/23821
23833,#23833_Display_Ender_3_v2_on_board_MKS_robin_nano_V3_1_,0,open,"['T: Feature Request', 'C: LCD & Controllers', 'Fix Included']",2022-03-02 07:41:52+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23833
23835,#23835_Z-Endstop___PROBE_offset_use_unexpected_,6,closed,['stale-closing-soon'],2022-03-02 19:13:18+00:00,2022-07-17 02:03:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/23835
23836,#23836_[FR]_Long_Press_Knob_to_Adjust_Z_Height,2,closed,['T: Feature Request'],2022-03-03 10:20:04+00:00,2022-03-03 11:08:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/23836
23837,"#23837_[FR]_Add_[D],_[E],_and_[R]_Options_to_M154",0,open,['T: Feature Request'],2022-03-03 12:33:01+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23837
23838,#23838_[BUG]_UBL_does_not_compensate_first_layer,2,closed,['stale-closing-soon'],2022-03-03 13:14:08+00:00,2022-05-13 02:03:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/23838
23842,#23842_[BUG]_UBL_-_G29_P1_crashes_Ender-3_with_4_2_7_board,4,closed,['stale-closing-soon'],2022-03-03 19:12:19+00:00,2022-05-25 02:02:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/23842
23844,"#23844_Enhanced_Display_of_Z_Height,_and_or_layer",2,open,"['T: Feature Request', 'C: LCD & Controllers']",2022-03-03 22:06:08+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23844
23845,#23845_Move_to_parking_position_immediately_on_tool_change_and_ability_to_execute_a_G12_before_returning_to,6,open,"['T: Feature Request', 'F: Toolchange']",2022-03-03 22:54:44+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23845
23846,#23846_[FR]_Automatic_continuous_supply_of_filaments_,6,closed,['T: Feature Request'],2022-03-04 07:38:13+00:00,2022-03-04 08:17:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/23846
23848,#23848_FAN_KICKSTART_TIME_Kills_fan_control_on_Octopus_v1_1,2,closed,['stale-closing-soon'],2022-03-04 16:48:42+00:00,2022-05-14 02:47:35+00:00,https://github.com/MarlinFirmware/Marlin/issues/23848
23849,#23849_When_trying_to_change_Z-steps_mm_it_changes_value_from_12269_6_to_5716_,4,closed,['Bug: Confirmed !'],2022-03-04 23:44:05+00:00,2023-05-12 07:16:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/23849
23850,#23850_Probe_offsets_being_ignored,2,closed,['Bug? False Alarm'],2022-03-05 01:25:54+00:00,2022-03-05 01:57:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/23850
23852,"#23852_[BUG]_G29_D_(dryrun)_disables_leveling_with_3POINT,_LINEAR_and_BILINEAR",2,closed,['stale-closing-soon'],2022-03-05 12:24:29+00:00,2022-05-15 02:02:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/23852
23853,#23853_Anycubic_Chiron_new_TFT_panel_wont_print_from_SD_card_after_reset,2,closed,['stale-closing-soon'],2022-03-05 12:26:52+00:00,2022-05-15 02:02:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/23853
23856,#23856_[BUG]_Stepper_motors_make_grinding_sound_with_USB_mass_storage_enabled,9,closed,['stale-closing-soon'],2022-03-05 13:38:10+00:00,2022-07-15 02:05:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/23856
23858,#23858_[FR]_(Passive_nozzle_lift_by_moving_to_position),4,closed,"['T: Feature Request', 'F: Toolchange']",2022-03-06 00:18:46+00:00,2022-03-10 07:38:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/23858
23859,#23859_[BUG]_Delta_Calibration_Does_Not_Work,7,open,['K: Deltabot'],2022-03-06 04:14:50+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23859
23860,#23860_[BUG]_All_icons_missing_on_Ender_3v2,7,closed,['Bug? False Alarm'],2022-03-06 19:33:46+00:00,2022-03-06 20:21:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/23860
23861,#23861_[FR]_Z_Touchoff_Probe_for_Multiple_Nozzles,5,open,"['T: Feature Request', 'F: Calibration', 'F: Z-Probes']",2022-03-07 01:44:28+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23861
23864,"#23864_[BUG]_Inconsistent_leveling_with_UBL_+_BLTouch_(SKR_MINI_E3_V3_0,_Ender_3_Pro)",16,closed,['stale-closing-soon'],2022-03-07 07:19:45+00:00,2022-07-01 02:04:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/23864
23866,#23866_[FR]_Z_fade_for_Linear_Bed_Levelling,7,closed,['T: Feature Request'],2022-03-07 16:39:17+00:00,2022-04-10 10:40:01+00:00,https://github.com/MarlinFirmware/Marlin/issues/23866
23869,#23869_Missing_Laser_Pin_designation_option_,2,closed,['Bug? False Alarm'],2022-03-07 22:10:58+00:00,2022-03-07 22:38:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/23869
23872,#23872_[BUG]_IDEX_-_DUAL_X_CARRIAGE_MODE__in_FULL_CONTROL_does_not_manage_hotend_X_offset_properly,3,closed,['F: IDEX'],2022-03-08 21:26:33+00:00,2022-03-08 21:28:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/23872
23874,#23874_Build_of_Arduino_Due_with_DRIVER_TYPE__TMC26X_fails,9,closed,"['C: Build / Toolchain', 'F: Trinamic']",2022-03-09 09:00:41+00:00,2022-04-26 08:45:10+00:00,https://github.com/MarlinFirmware/Marlin/issues/23874
23875,#23875_G76_unknown_command,2,closed,['Bug? False Alarm'],2022-03-09 17:13:00+00:00,2022-03-09 20:10:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/23875
23876,#23876_Delete_this_issue,1,closed,['Bug? False Alarm'],2022-03-09 18:20:29+00:00,2022-03-09 21:50:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/23876
23891,#23891_[FR]_Options_to_make_[Nozzle-to-Probe_offsets]_settings_apply_to_manual_probing,0,open,['T: Feature Request'],2022-03-12 10:59:20+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23891
23892,#23892_[BUG]_FW_retraction_adds_extra_recover_length_to_both_extruders,4,closed,['stale-closing-soon'],2022-03-12 16:41:43+00:00,2022-06-19 02:03:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/23892
23893,#23893_Dual_extruder_for_singlenozzle_==_DWIN_LCD_PROUI,4,open,"['T: Feature Request', 'C: LCD & Controllers']",2022-03-12 17:31:54+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23893
23894,#23894_[BUG]_TMC2208_UART_on_ENDER_3V2_compilation_error,13,closed,"['Bug: Potential ?', 'F: Trinamic']",2022-03-12 17:54:49+00:00,2022-04-23 04:12:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/23894
23896,#23896_[FR]_add_display_sleep,11,closed,"['T: Feature Request', 'C: LCD & Controllers']",2022-03-13 06:33:06+00:00,2022-03-21 06:38:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/23896
23900,#23900_Bed_leveling_-_Error__Probing_failed_(SLOW_Probe_fail!_-_No_trigger),10,closed,['Bug? False Alarm'],2022-03-14 08:07:31+00:00,2022-03-14 15:44:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/23900
23901,#23901_[FR]_Support_SPINDLE_LASER_FREQUENCY_on_more_platforms,6,closed,"['T: Feature Request', 'F: CNC / Laser']",2022-03-14 19:06:17+00:00,2022-03-15 01:27:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/23901
23902,#23902_[BUG]_Error__Build_environment__STM32F103RET6_creality__is_incompatible_with_BOARD_CREALITY_V427,8,closed,['Bug? False Alarm'],2022-03-15 02:02:58+00:00,2022-03-15 02:05:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/23902
23904,#23904_[BUG]_2_0_x_nightly_build_compile_error_--_manual_feedrate_mm_s,3,closed,['Bug? False Alarm'],2022-03-15 16:09:52+00:00,2022-03-15 16:34:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/23904
23906,#23906_Problems_with_file__pins_BTT_SKR_V2_0_common_h__for_EXP1_and_EXP2_(Marlin_issue),3,closed,['Bug? False Alarm'],2022-03-15 19:09:28+00:00,2022-03-15 22:18:49+00:00,https://github.com/MarlinFirmware/Marlin/issues/23906
23909,#23909_[BUG]_Compiling_error_(reproducable_and_avoidable),8,closed,['Bug? False Alarm'],2022-03-17 02:56:14+00:00,2022-03-17 11:06:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/23909
23910,#23910_[BUG]_Error_Field_planner_leveling_active_mismatch,3,closed,['Bug: Confirmed !'],2022-03-17 09:52:38+00:00,2022-03-17 10:41:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/23910
23912,#23912_[BUG]_CoreXY_only_one_stepper_moving,23,closed,"['Bug? False Alarm', 'K: Core / H-Bot']",2022-03-17 11:40:48+00:00,2022-04-01 09:40:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/23912
23915,#23915_[FR]_Change_Z_probe_clearance_in_homing_procedure,1,open,['T: Feature Request'],2022-03-18 08:34:25+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23915
23917,#23917_[BUG]_Error_when_trying_to_compile_for_LPC1768_(MOTHERBOARD_BOARD_MKS_SGEN_L),7,closed,['Bug? False Alarm'],2022-03-18 15:43:00+00:00,2022-03-19 07:58:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/23917
23921,#23921_Ender_2_Pro_W_CR-Touch,3,closed,['T: Feature Request'],2022-03-19 19:28:50+00:00,2022-03-19 19:31:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/23921
23922,#23922_[BUG]__PIDTEMPBED__doesn_t_work_with_BTT_SKR_v1_4_Turbo_(LPC1769),8,closed,"['Bug? False Alarm', 'C: Temperatures']",2022-03-19 20:15:03+00:00,2022-03-31 16:01:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/23922
23926,#23926_[BUG]_MKS-GEN_L_(V_1_0)_pins_config_error_for_double_extruder_setup,5,closed,"['C: Boards/Pins', 'Fix Included']",2022-03-20 00:01:21+00:00,2022-03-30 01:09:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/23926
23932,#23932_Compilation_error_with_MMU2_enabled,4,closed,"['Bug: Confirmed !', 'C: Peripherals']",2022-03-21 05:49:00+00:00,2022-03-25 02:08:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/23932
23933,#23933_[BUG]_TMC2660_TMC_Connection_error,7,closed,"['F: Trinamic', 'stale-closing-soon']",2022-03-21 12:14:22+00:00,2022-06-14 02:21:34+00:00,https://github.com/MarlinFirmware/Marlin/issues/23933
23934,#23934_[BUG]_Motion_inconsistencies_in_axis_A,8,closed,['C: Motion'],2022-03-21 17:35:30+00:00,2022-04-28 09:55:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/23934
23939,#23939_[BUG]_Hotend_heater_in_BANG_BANG_instead_of_the_activated_PID,5,closed,"['Bug? False Alarm', 'C: Temperatures']",2022-03-24 10:18:24+00:00,2022-03-25 01:48:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/23939
23940,#23940_[FR]_option_to_restore_the__temperature_before_started_print__on_aborting_a_print,2,closed,['T: Feature Request'],2022-03-24 10:20:29+00:00,2022-03-24 10:39:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/23940
23942,#23942_[FR]_Invert_FREEZE_FEATURE_polarity,3,closed,['T: Feature Request'],2022-03-24 22:07:15+00:00,2022-03-25 09:16:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/23942
23945,#23945_[FR]_(feature_summary),2,closed,['T: Feature Request'],2022-03-25 13:39:18+00:00,2022-03-25 13:41:07+00:00,https://github.com/MarlinFirmware/Marlin/issues/23945
23947,#23947_[BUG]_Octopus_and_Inductive_sensor_needs_ENDSTOPPULLDOWN_ZMIN_PROBE_but_it_s_now_blocked_by_the_insa,4,closed,['Bug: Confirmed !'],2022-03-26 01:31:06+00:00,2022-03-26 02:09:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/23947
23951,#23951_[BUG]_Make_fails_with__Makefile_135______missing_separator___Stop__,4,closed,"['Bug: Confirmed !', 'C: Build / Toolchain']",2022-03-27 01:56:56+00:00,2022-03-27 15:13:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/23951
23952,#23952_[BUG]_Compile_issue_bugfix2_0_x_-_STM32_fast_pwm_cpp_HT_not_declared,11,closed,['Bug? False Alarm'],2022-03-27 02:48:17+00:00,2022-03-27 12:09:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/23952
23953,#23953_[BUG]_Probe_fail!_@_high_temperature,10,closed,['Bug? False Alarm'],2022-03-27 08:08:22+00:00,2022-05-30 01:58:33+00:00,https://github.com/MarlinFirmware/Marlin/issues/23953
23956,#23956_[BUG]_Mightyboard_Rev_E_pin_definitions_incorrect,5,closed,"['Bug: Confirmed !', 'C: Boards/Pins', 'Fix Included']",2022-03-27 14:06:15+00:00,2022-03-31 20:03:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/23956
23958,#23958_[BUG]_ADAPTIVE_STEP_SMOOTHING_breaks_Bed_Leveling_on_SKR_Mini_E3_v3,18,closed,['C: Configuration'],2022-03-27 18:34:05+00:00,2022-04-03 14:45:08+00:00,https://github.com/MarlinFirmware/Marlin/issues/23958
23959,"#23959_[BUG]_When_using_UBL,_G1_sets_incorrect_Z_position",4,closed,['stale-closing-soon'],2022-03-27 18:55:29+00:00,2022-06-10 02:03:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/23959
23960,#23960_[FR]_Abort_print_if_out-of-bounds,10,open,"['T: Feature Request', 'F: CNC / Laser']",2022-03-28 11:19:41+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/23960
23963,#23963_Wrong_Russian_translate,11,closed,['C: Language'],2022-03-29 10:15:27+00:00,2022-04-01 04:14:09+00:00,https://github.com/MarlinFirmware/Marlin/issues/23963
23966,#23966_[BUG]_DWIN__compilation_error_due_to_undeclared_heating_bed,5,closed,['Bug: Confirmed !'],2022-03-29 18:03:57+00:00,2022-04-01 08:03:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/23966
23967,#23967_[BUG]_Rough_XY_motion_with_LASER_POWER_INLINE_(only_when_Z___10mm),25,closed,"['F: CNC / Laser', 'stale-closing-soon']",2022-03-29 21:25:43+00:00,2022-07-06 12:57:02+00:00,https://github.com/MarlinFirmware/Marlin/issues/23967
23988,#23988_[BUG]_Status_text_not_shown_on_Ender_3_V2_DWIN_MarlinUI,12,closed,"['Bug: Confirmed !', 'C: LCD & Controllers', 'Fix Included']",2022-04-02 12:54:22+00:00,2022-04-09 21:34:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/23988
23991,#23991_[BUG]_Marlin_freezes_on_boot_screen_on_Archim_2_except_when_serial_connection_is_made_at_startup,2,closed,['Bug: Confirmed !'],2022-04-03 19:41:35+00:00,2022-05-16 05:05:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/23991
23995,#23995_[BUG]_G0_Doesn_t_turn_off_laser,2,closed,['Bug? False Alarm'],2022-04-05 00:22:54+00:00,2022-04-07 21:53:41+00:00,https://github.com/MarlinFirmware/Marlin/issues/23995
23996,#23996_[FR]_MPC_Tuning_-_Menu,6,closed,"['T: Feature Request', 'C: Temperatures']",2022-04-05 10:38:30+00:00,2022-04-06 21:19:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/23996
23997,#23997_[FR]_Auto_Report_Redundant_Sensor_option,4,closed,"['T: Feature Request', 'Fix Included', 'C: Temperatures']",2022-04-05 13:04:16+00:00,2022-04-10 06:21:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/23997
24002,#24002_[BUG]_Wrong_Bed_leveling_calculation_in_connection_with_fade_height,9,closed,['stale-closing-soon'],2022-04-06 07:39:48+00:00,2022-07-12 02:04:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/24002
24003,#24003_[FR]_Custom_deploy_and_stow_g-code_routine_for_sled_microswitch_probes_,10,closed,"['T: Feature Request', 'F: Z-Probes']",2022-04-06 16:33:36+00:00,2022-07-07 01:48:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/24003
24005,#24005_Invalid_function_parameter,18,closed,['Bug? False Alarm'],2022-04-07 02:28:48+00:00,2022-04-07 16:11:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/24005
24007,#24007_[BUG]_Compile_error_when_enabling_BLTOUCH_(_Servo_related)_on_ESP32_(MKS_Tinybee),6,closed,"['Bug: Confirmed !', 'C: Build / Toolchain']",2022-04-07 08:28:19+00:00,2022-04-21 07:27:08+00:00,https://github.com/MarlinFirmware/Marlin/issues/24007
24016,#24016_[BUG]_MKS_Lvl_Display_+_ADVANCED_PAUSE_FEATURE_+_FILAMENT_RUNOUT_SENSOR_=__ADVANCED_PAUSE_FEATURE_re,6,closed,['Bug? False Alarm'],2022-04-10 17:04:24+00:00,2022-04-11 13:11:02+00:00,https://github.com/MarlinFirmware/Marlin/issues/24016
24021,#24021_MKS_LCD12864B_and_MKS_MINI_12864_Linking_error_on_ESP32_(MKS_Tinybee),8,closed,['Bug: Confirmed !'],2022-04-10 22:05:04+00:00,2022-04-23 04:00:08+00:00,https://github.com/MarlinFirmware/Marlin/issues/24021
24026,#24026_[FR]_Allow_mixed_stepper_motors_with_Markforged_kinematics,6,closed,"['T: Feature Request', 'K: Core / H-Bot', 'C: Motion']",2022-04-11 05:56:01+00:00,2022-04-24 08:57:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/24026
24027,#24027_[FR]_IDEX_support_for_MARKFORGED_XY_kinematics,10,open,"['T: Feature Request', 'K: Core / H-Bot', 'F: IDEX']",2022-04-11 10:20:28+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/24027
24030,#24030_[BUG]_Can_t_get_in_to_the_lcd_menu,3,closed,['Bug? False Alarm'],2022-04-12 10:56:19+00:00,2022-04-12 19:18:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/24030
24032,#24032_[BUG]_Level_Bed_Corners_menu_using_Z-Servo-Probe_not_working_and_Probe-offset_is_not_taken_into_acco,4,closed,['stale-closing-soon'],2022-04-12 17:48:14+00:00,2022-07-09 02:05:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/24032
24038,#24038_[BUG]_Ender_3_v2_display_incorrect_after_Stop_Abort,20,closed,"['C: LCD & Controllers', 'stale-closing-soon']",2022-04-14 07:51:29+00:00,2022-07-14 02:15:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/24038
24039,#24039_[FR]_(feature_summary),3,closed,['T: Feature Request'],2022-04-14 10:35:57+00:00,2022-04-14 10:39:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/24039
24041,#24041_[BUG]_incorrect_z_movements_with_arcs,16,closed,"['Bug: Potential ?', 'C: Motion', 'stale-closing-soon']",2022-04-14 21:09:15+00:00,2022-10-05 02:03:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/24041
24043,#24043_Marlin_latest_bug_fix_update_no_temp__readings_from_hotend_,9,closed,['C: Temperatures'],2022-04-15 10:25:33+00:00,2022-04-15 15:12:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/24043
24050,#24050_BLTouch_CRTouch_ABL_does_not_halt_if_probe_is_not_triggered_when_missing_the_bed_while_probing_befor,5,closed,"['Bug? False Alarm', 'F: Calibration']",2022-04-16 13:23:22+00:00,2022-04-16 20:30:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/24050
24052,#24052_[FR]_Adjust_Z-live_relatively_(e_g__add_subtract_0_05_from_set_value_in_start-Gcode),3,closed,['T: Feature Request'],2022-04-17 11:28:57+00:00,2022-04-17 12:03:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/24052
24054,#24054_DGUS_display_&_Preheat,3,closed,['Bug: Confirmed !'],2022-04-17 21:49:26+00:00,2022-04-22 01:29:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/24054
24055,#24055_[BUG]_Part_Cooling_fan_turns_on_at_boot_after_update_to_2_0_9_3,18,closed,"['Bug: Confirmed !', 'C: Peripherals']",2022-04-18 01:19:33+00:00,2022-04-23 14:42:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/24055
24057,#24057_[FR]_porting_to_STM32F429IIT6,1,open,"['T: Feature Request', 'C: Boards/Pins']",2022-04-19 10:46:53+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/24057
24065,#24065_[BUG]_M106_not_working_as_expected_on_printer_with_SINGLENOZZLE,21,open,"['Needs: Discussion', 'C: Peripherals']",2022-04-21 20:47:30+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/24065
24068,#24068_[BUG]_EEPROM_CAUSES_BOOT_FREEZE_ON_SKR_MINI_E3_V3,3,closed,"['Bug? False Alarm', 'F: EEPROM']",2022-04-22 15:01:33+00:00,2022-04-23 01:15:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/24068
24073,#24073_[BUG]_(Skewed_print_with_external_driver_settings_in_Marlin_Bugfix2_0),14,closed,"['Bug? False Alarm', 'C: Peripherals']",2022-04-23 11:26:56+00:00,2022-04-24 13:25:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/24073
24075,#24075_[BUG]_Broken_MP_SCARA_homing,10,closed,['K: SCARA'],2022-04-23 12:59:39+00:00,2022-04-23 14:47:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/24075
24078,#24078_[BUG]_EXTRUDER_AUTO_FAN_SPEED_not_working,14,closed,['Bug? False Alarm'],2022-04-23 15:45:48+00:00,2022-04-26 21:50:42+00:00,https://github.com/MarlinFirmware/Marlin/issues/24078
24080,#24080_[BUG]_Bad_fan_control_on_MKS_Monster8_V1_0,16,closed,"['Bug: Potential ?', 'Needs: More Data', 'C: Boards/Pins', 'stale-closing-soon']",2022-04-24 09:18:56+00:00,2022-07-30 02:03:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/24080
24081,#24081_ESP32__Do_you_support_MAX6675_or_max31865,2,closed,['T: Feature Request'],2022-04-24 09:38:07+00:00,2022-04-24 09:38:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/24081
24085,#24085_[BUG]_`ROTATE_PROGRESS_DISPLAY`_errors_out_with_Extruders_0,3,closed,['C: LCD & Controllers'],2022-04-25 18:02:03+00:00,2022-04-25 20:12:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/24085
24086,#24086_[BUG]_Markforged_XY_option_has_problem_to_make_small_circles_round,64,closed,"['Bug: Potential ?', 'Needs: More Data', 'C: Motion', 'stale-closing-soon']",2022-04-25 18:18:15+00:00,2022-07-19 02:04:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/24086
24089,#24089_[FR]_(Multiple_firmwares),4,closed,['T: Feature Request'],2022-04-26 02:28:19+00:00,2022-04-26 02:32:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/24089
24094,#24094_[BUG]_No_consistency_with_ABL_(bilinear),28,closed,"['Bug: Confirmed !', 'F: Calibration']",2022-04-26 16:13:57+00:00,2022-04-29 18:06:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/24094
24096,#24096_[BUG]_I2S_expander_latency_causes_sync_issues_with_non-expander_hardware,7,closed,"['F: CNC / Laser', 'stale-closing-soon']",2022-04-27 14:29:11+00:00,2022-07-06 12:58:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/24096
24097,#24097_[BUG]_FYSETC_MINI_12864_2_1_Backlight_Won_t_Turn_On,3,closed,['Bug? False Alarm'],2022-04-28 00:37:10+00:00,2022-04-28 02:16:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/24097
24100,#24100_G27_G28_IDEX_problems,24,closed,"['F: IDEX', 'stale-closing-soon']",2022-04-28 18:35:21+00:00,2022-08-30 02:09:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/24100
24101,#24101_[BUG]_(Rebooting_when_reinserting_a_filament_after_runout_sensor_activated),6,closed,['Bug? False Alarm'],2022-04-28 21:02:47+00:00,2022-04-29 04:36:10+00:00,https://github.com/MarlinFirmware/Marlin/issues/24101
24104,#24104_[BUG]_(BTT_SKR_GTR_TMC_CONNECTION_ERROR),8,closed,['Bug? False Alarm'],2022-04-29 09:08:55+00:00,2022-04-29 11:51:42+00:00,https://github.com/MarlinFirmware/Marlin/issues/24104
24105,#24105_[BUG]_Incorrect_offset_of_extruder_on_Power_loss_recovery,5,closed,['stale-closing-soon'],2022-04-29 09:16:39+00:00,2022-10-31 02:03:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/24105
24109,#24109_[BUG]_Tramming_Behaviour_Has_Changed,2,closed,['Bug? False Alarm'],2022-04-29 19:52:05+00:00,2022-04-29 20:05:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/24109
24112,#24112_[BUG]_(MKS_Sgen_L_V1_0_not_connecting_to_Controller),3,closed,['Bug? False Alarm'],2022-04-29 23:18:40+00:00,2022-04-30 00:36:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/24112
24114,#24114_How_to_configure_Nextion_Intelligent_NX8048P050_011C_5_0″_HMI_Capacitive_Touch_Display_with_Marlin_,2,closed,['T: Feature Request'],2022-04-30 13:41:58+00:00,2022-04-30 13:46:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/24114
