Number,Name,Comments,State,Labels,Created,Closed,Url
18715,#18715_[BUG]_There_is_a_problem_with_the_Dual-X_Mesh_bed_,9,closed,[],2020-07-19 22:09:24+00:00,2020-07-19 23:34:04+00:00,https://github.com/MarlinFirmware/Marlin/issues/18715
18716,#18716_Auto_home_with_Skr_1_4_Turbo_Tmc_2209_doesn_t_work_have_tried_all_the_published_fixes__Just_goes_1cm,5,closed,[],2020-07-19 22:13:56+00:00,2020-07-19 23:35:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/18716
18717,#18717_[BUG]_T_command_Fails_to_filament_swap_on_tool_change,6,closed,[],2020-07-19 23:09:57+00:00,2020-07-31 05:11:58+00:00,https://github.com/MarlinFirmware/Marlin/issues/18717
18720,#18720_[BUG]_After_incorporation_of_(#18699)_into_bugfix_compilation_fails,19,closed,"['Bug: Confirmed !', 'C: Build / Toolchain']",2020-07-20 03:57:30+00:00,2020-07-20 09:54:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/18720
18722,#18722_[BUG]_G33_P10_produces__Unknown_command__on_Delta_[Marlin_2_0_5_4],4,closed,[],2020-07-20 11:00:02+00:00,2020-07-20 13:02:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/18722
18725,#18725_[BUG]_G28_O_does_not_function_properly,16,closed,"['Bug: Confirmed !', 'C: Motion']",2020-07-20 13:50:14+00:00,2020-07-20 22:46:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/18725
18732,#18732_[BUG]_Compilation_error_when_trying_to_compile_for_Anycubic_I3_Mega__AnycubicSerial__was_not_declare,3,closed,[],2020-07-21 10:37:48+00:00,2020-07-21 10:42:27+00:00,https://github.com/MarlinFirmware/Marlin/issues/18732
18733,"#18733_[BUG]_Enders_3_V2,_Select_Auto_Bed_Leveling_on_the_controller_will_freeze_the_machine",4,closed,[],2020-07-21 10:42:45+00:00,2020-07-26 16:15:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/18733
18734,#18734_[FR]_Provide_Bed_Leveling_Type_and_Properties_via_M115,0,open,['T: Feature Request'],2020-07-21 12:07:30+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18734
18739,#18739_[BUG]_Marlin_Bugfix_fails_to_compile_after_#18724_and_#18730_updates,21,closed,[],2020-07-21 14:34:48+00:00,2020-07-21 17:34:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/18739
18740,#18740_[BUG]_LCD_FYSETC_MINI_12864_v1_2_only_shows_boot_logo_on_SKR_v1_4_Turbo,3,closed,[],2020-07-21 16:14:39+00:00,2020-07-21 18:08:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/18740
18742,#18742_PREHEAT_2___seems_broken_on_bugfix-2_0_x,4,closed,[],2020-07-21 23:20:21+00:00,2020-07-22 01:56:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/18742
18747,#18747_[FR]_Purge_after_filament_load,8,closed,['T: Feature Request'],2020-07-22 13:47:04+00:00,2021-07-03 23:04:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/18747
18750,#18750_[BUG]_Z-axis_moves_once_down_after_G28_when_doing_G1_X_Y,16,closed,[],2020-07-23 08:37:37+00:00,2020-07-24 14:05:02+00:00,https://github.com/MarlinFirmware/Marlin/issues/18750
18755,"#18755_[BUG]_PID_tuning_works_with_external_mosfet_and_re-assigned_pins,_but_temperature_thereafter_does_no",7,closed,[],2020-07-23 13:03:28+00:00,2020-07-23 15:10:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/18755
18756,#18756_[BUG]_(E0_Fan_not_activating_at_225_PWM),12,closed,['stale-closing-soon'],2020-07-23 19:25:08+00:00,2020-09-01 01:27:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/18756
18757,#18757_[BUG]_Bed_temp_runaway_when_SD_card_is_removed_mid-print,5,closed,['stale-closing-soon'],2020-07-23 20:56:07+00:00,2020-10-09 01:41:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/18757
18759,#18759_[FR]_Disable_Beeper_from_LCD_Menu,1,closed,['T: Feature Request'],2020-07-23 22:58:50+00:00,2020-10-28 01:41:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/18759
18760,#18760_[BUG]_Cannot_compile_Marlin_2_0_5_on_BTT_SKR_Mini_E3_Dip,6,closed,[],2020-07-23 23:05:09+00:00,2020-07-24 15:30:10+00:00,https://github.com/MarlinFirmware/Marlin/issues/18760
18761,#18761_Undefined_reference_to_BL24CXX_when_using_CR10_STOCKDISPLAY,5,closed,[],2020-07-23 23:36:23+00:00,2020-07-24 03:45:18+00:00,https://github.com/MarlinFirmware/Marlin/issues/18761
18764,#18764_[BUG]_Ender_3V2_Bugfix-2_0_x_current_compiled_version_doesn_t_move_X_and_Z_axis_when_printing_,2,closed,[],2020-07-24 05:12:57+00:00,2020-07-24 06:37:13+00:00,https://github.com/MarlinFirmware/Marlin/issues/18764
18765,#18765_[BUG]_SKR_mini_V2_0_error__eeprom_was_not_declared_in_this_scope,4,closed,[],2020-07-24 09:36:00+00:00,2020-07-25 12:06:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/18765
18766,#18766_[BUG]_Configuration__LA_vs__JD_vs__S-Curve,3,closed,[],2020-07-24 10:14:45+00:00,2020-07-24 10:21:20+00:00,https://github.com/MarlinFirmware/Marlin/issues/18766
18768,#18768_[BUG]_Motor_moves_discontinuously,3,closed,['Needs: More Data'],2020-07-24 17:30:14+00:00,2020-08-17 03:21:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/18768
18769,#18769_[BUG]_(bugfix-2_0_x)_Auto_Bed_Leveling_does_not_compensate_for_angled_bed_,67,closed,['F: Calibration'],2020-07-24 18:33:33+00:00,2020-11-29 08:35:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/18769
18773,#18773_TFT_35_and_BTT_SKR_Mini_E3_Dip_issue,3,closed,[],2020-07-24 23:29:04+00:00,2020-07-25 13:32:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/18773
18775,"#18775_[BUG]_Ender_3V2,_Controller_doesn_t_allow_negative_Z_values_even_when_software_endstops_are_off_",2,closed,[],2020-07-25 13:46:09+00:00,2020-07-26 00:24:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/18775
18776,#18776_[BUG]_Sensorless_homing_on_delta_printer_not_simultaneously,6,closed,"['Bug: Potential ?', 'K: Deltabot', 'stale-closing-soon']",2020-07-25 15:21:54+00:00,2020-09-23 01:31:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/18776
18777,#18777_[BUG]_Compile_error_when_HAS_LCD_MENU_is_false_in_MarlinUI__external_encoder,3,closed,[],2020-07-25 16:00:49+00:00,2020-07-25 20:58:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/18777
18781,#18781_[BUG]_Garbled_Screen_when_SDSUPPORT_enabled,7,closed,['stale-closing-soon'],2020-07-25 22:08:18+00:00,2020-09-01 01:27:42+00:00,https://github.com/MarlinFirmware/Marlin/issues/18781
18783,#18783_[FR]_NOZZLE_TO_PROBE_OFFSET_-_still_unclear,31,closed,['T: Feature Request'],2020-07-25 22:20:58+00:00,2020-07-26 12:58:01+00:00,https://github.com/MarlinFirmware/Marlin/issues/18783
18787,#18787_[Bug]_Ender_3V2_z-offset_tuning_not_working,24,closed,[],2020-07-26 07:02:09+00:00,2020-08-28 07:38:30+00:00,https://github.com/MarlinFirmware/Marlin/issues/18787
18788,#18788_[FR]_New_symbol_for_Feedrate_in_LCD,4,closed,['T: Feature Request'],2020-07-26 10:21:15+00:00,2020-11-12 11:02:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/18788
18789,#18789_[BUG]_(bugfix-2_0_x)_Compile_fail_with_ESP3D_WIFISUPPORT_enabled,2,closed,[],2020-07-26 10:42:59+00:00,2020-07-27 03:12:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/18789
18790,#18790_[BUG]_(bugfix-2_0_x)_High_reported_print_speed_and_unusual_behaviour_on_Ender_3_V2,25,closed,"['Bug: Confirmed !', 'C: LCD & Controllers']",2020-07-26 11:50:32+00:00,2020-09-07 03:33:37+00:00,https://github.com/MarlinFirmware/Marlin/issues/18790
18791,#18791_[BUG]_Confusing_and_Ambigious_description_of_NOZZLE_TO_PROBE_OFFSET,15,closed,[],2020-07-26 14:59:25+00:00,2020-07-31 08:44:43+00:00,https://github.com/MarlinFirmware/Marlin/issues/18791
18795,#18795_[BUG]_Marlin_docs_search_doesn_t_find__wait_for_user_,5,closed,['stale-closing-soon'],2020-07-26 18:40:03+00:00,2020-08-28 00:45:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/18795
18796,#18796_[BUG]_filament_motion_sensor_distance_to_out_not_counting_correctly,4,closed,[],2020-07-27 03:36:11+00:00,2020-07-28 15:19:57+00:00,https://github.com/MarlinFirmware/Marlin/issues/18796
18797,"#18797_[BUG]_2_0_6_ABL_BILINEAR_SUBDIVISION_not_calculating_all_of_the_points,_causes_nozzle_to_very_slowly",7,closed,[],2020-07-27 04:15:45+00:00,2020-08-06 21:31:10+00:00,https://github.com/MarlinFirmware/Marlin/issues/18797
18798,#18798_[BUG]_MANUAL_Y_HOME_POS_Does_Nothing,18,closed,[],2020-07-27 07:23:04+00:00,2020-07-28 20:54:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/18798
18799,#18799_[BUG]_DOUBLECLICK_FOR_Z_BABYSTEPPING_and_MOVE_Z_WHEN_IDLE_does_not_work_together,5,closed,['stale-closing-soon'],2020-07-27 08:31:06+00:00,2020-08-27 16:56:35+00:00,https://github.com/MarlinFirmware/Marlin/issues/18799
18800,#18800_[BUG]_Ender_3V2___Adding_relative_motion_to_controller_menu,10,closed,"['Bug: Potential ?', 'Needs: More Data', 'stale-closing-soon']",2020-07-27 08:39:57+00:00,2020-09-07 01:28:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/18800
18801,#18801_[FR]_Maximum_Stepper_Rate_per_axis,11,closed,"['Bug: Confirmed !', 'F: Linear Advance', 'stale-closing-soon']",2020-07-27 08:59:41+00:00,2020-09-03 01:27:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/18801
18802,#18802__X_HOME_BUMP_MM__was_not_declared_in_this_scope,12,closed,[],2020-07-27 10:00:48+00:00,2020-07-27 12:47:17+00:00,https://github.com/MarlinFirmware/Marlin/issues/18802
18803,#18803_Manual_mesh_bed_levelling,15,closed,"['F: IDEX', 'stale-closing-soon']",2020-07-27 10:02:05+00:00,2020-09-28 01:35:11+00:00,https://github.com/MarlinFirmware/Marlin/issues/18803
18804,#18804_[FR]_Update_MKS_Robin_E3D_Pins,2,closed,[],2020-07-27 11:27:18+00:00,2020-07-27 11:39:52+00:00,https://github.com/MarlinFirmware/Marlin/issues/18804
18805,#18805_[FR]_Set_chamber_fan_speed_with_gcode,7,closed,['T: Feature Request'],2020-07-27 11:31:28+00:00,2020-07-29 11:07:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/18805
18807,#18807_[BUG]_2_0_6_Boot_screen_shows__Marlin_2_0_5_4_,8,closed,[],2020-07-27 12:07:35+00:00,2020-07-27 12:29:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/18807
18809,#18809_[BUG]_MAX31865_Incorrect_Calibration_Resistance_Value,12,closed,[],2020-07-27 15:38:45+00:00,2020-10-13 21:14:25+00:00,https://github.com/MarlinFirmware/Marlin/issues/18809
18813,#18813_[BUG]_Unable_to_Assign_FAN_PIN_to_E0_AUTO_FAN_E0_PIN_for_Auto_Fan_Feature_with_Single_Fan_Printers,4,closed,['stale-closing-soon'],2020-07-27 22:38:30+00:00,2020-09-06 01:30:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/18813
18815,#18815_[BUG]_Homing_issues_x_and_y_off_and_only_increases_instead_of_homing,2,closed,['Needs: More Data'],2020-07-27 23:31:48+00:00,2020-08-05 02:35:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/18815
18816,#18816_[BUG]_Archim_2_Uploading_to_board_but_not_working_correctly,13,closed,['Bug: Confirmed !'],2020-07-28 00:04:07+00:00,2020-10-28 08:34:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/18816
18818,#18818_[FR]_Save_to_SDcard_for_Thermal_Errors_,4,open,['T: Feature Request'],2020-07-28 04:25:34+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18818
18820,#18820_[BUG-I_think]_I_keep_getting_this_error_no_matter_what_versions_I_use,3,closed,[],2020-07-28 08:04:04+00:00,2020-07-28 14:03:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/18820
18821,"#18821_[BUG]_Can_t_live_adjust_z-offset_(skr_1_4_turbo,_TFT35)",8,closed,[],2020-07-28 08:41:48+00:00,2020-07-28 09:51:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/18821
18825,#18825_Ender_3v2_-_DWIN_SET_-__1_English_jpg__not_updating_during_flash,14,closed,[],2020-07-28 12:01:31+00:00,2020-07-28 18:47:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/18825
18829,#18829_[BUG]_Compile_error_when_using_Neopixels_on_STM32F103_and_Marlin_2_0_6,16,closed,[],2020-07-28 15:30:28+00:00,2020-07-30 06:04:03+00:00,https://github.com/MarlinFirmware/Marlin/issues/18829
18831,#18831_[BUG]_(SKR_Mini_E3_V2_0_Y-Axis),2,closed,[],2020-07-28 16:45:11+00:00,2020-07-28 17:04:46+00:00,https://github.com/MarlinFirmware/Marlin/issues/18831
18840,#18840_[BUG]_COREXY_only_moving_in_X-_direction,4,closed,['Needs: More Data'],2020-07-28 22:20:10+00:00,2020-08-05 16:54:29+00:00,https://github.com/MarlinFirmware/Marlin/issues/18840
18843,#18843_[FR]_Z_homing_deceleration,2,open,"['T: Feature Request', 'C: Motion']",2020-07-29 02:51:24+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18843
18846,#18846_[FR]_Marlin_on_Duet_boards,2,open,"['T: Feature Request', 'T: HAL & APIs', 'A: SAM3X8C/E']",2020-07-29 11:04:49+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18846
18847,#18847_[BUG]_Wrong_indication_for_printer_statistic_&_Service_period,4,closed,['stale-closing-soon'],2020-07-29 11:09:28+00:00,2020-09-03 01:27:29+00:00,https://github.com/MarlinFirmware/Marlin/issues/18847
18848,#18848_[BUG]_Laser_control_output_does_not_match_set_value,20,closed,['Bug: Confirmed !'],2020-07-29 12:25:57+00:00,2020-08-09 08:34:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/18848
18849,#18849_[BUG]_Z_raise_after_power_loss_recovery_with_manual_mesh_bed_leveling_enabled,12,closed,"['help wanted', 'F: Print Recovery', 'stale-closing-soon']",2020-07-29 12:26:45+00:00,2020-11-02 01:24:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/18849
18850,#18850_[FR]_(A_single_step_motor_shared__for_2_to_8_extruders),9,open,['T: Feature Request'],2020-07-29 13:59:35+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18850
18851,#18851_[BUG]_(CompilingIssueFTDI_Display),26,closed,['stale-closing-soon'],2020-07-29 15:14:54+00:00,2020-09-15 01:29:21+00:00,https://github.com/MarlinFirmware/Marlin/issues/18851
18852,#18852_Enabling_IMPROVE_HOMING_RELIABILITY_and_running_G28_causes_X_Y_and_Z_crashing,5,closed,"['F: Trinamic', 'stale-closing-soon']",2020-07-29 17:16:44+00:00,2020-10-22 01:49:12+00:00,https://github.com/MarlinFirmware/Marlin/issues/18852
18853,#18853_[BUG]_V_2_0_6_Gradient_-_Freeze,12,closed,"['Bug: Confirmed !', 'Needs: Testing', 'stale-closing-soon']",2020-07-29 17:40:55+00:00,2020-10-17 01:45:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/18853
18854,#18854_[BUG]_Filament_runout_results_in_incorrect_host_action,13,closed,"['Bug: Potential ?', 'F: Filament Sensor', 'stale-closing-soon']",2020-07-29 19:02:46+00:00,2020-10-23 01:49:23+00:00,https://github.com/MarlinFirmware/Marlin/issues/18854
18855,#18855_#error__ESP3D_WIFISUPPORT_or_WIFISUPPORT_requires_an_ESP32_controller___V2_0_6,9,closed,[],2020-07-29 19:08:22+00:00,2020-07-29 19:48:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/18855
18857,#18857_[BUG]_Moire_artfact_on_2_0_3+_Marlin_versions,25,closed,"['Needs: More Data', 'T: Question', 'C: Motion', 'stale-closing-soon']",2020-07-29 19:43:21+00:00,2020-11-02 01:24:45+00:00,https://github.com/MarlinFirmware/Marlin/issues/18857
18860,#18860_[BUG]_Archim_not_building_in_2_0_6_with_Arduino,18,closed,[],2020-07-30 03:37:02+00:00,2020-09-16 16:36:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/18860
18861,#18861_[FR]_Check_Filament_Sensor_multiple_times_within_a_timespan,2,closed,['T: Feature Request'],2020-07-30 08:49:11+00:00,2020-07-31 00:39:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/18861
18863,#18863_[BUG]_Marlin_2_0_6_and_Dual_X_carriage_tool_change_issue_,5,closed,['stale-closing-soon'],2020-07-30 16:13:10+00:00,2020-09-05 02:18:28+00:00,https://github.com/MarlinFirmware/Marlin/issues/18863
18864,#18864_[2_0_x]_CR-10S_No_media_No_SD-card_detected__[SOLVED!],9,closed,['stale-closing-soon'],2020-07-30 17:04:35+00:00,2020-09-23 01:31:34+00:00,https://github.com/MarlinFirmware/Marlin/issues/18864
18867,#18867_[FR]_BABYSTEP_MBL_Z_OFFSET_for_persistent_babystepping_with_Manual_Mesh_Leveling,18,closed,['T: Feature Request'],2020-07-31 01:13:02+00:00,2020-08-02 17:26:06+00:00,https://github.com/MarlinFirmware/Marlin/issues/18867
18868,#18868_[FR]_M411_emergency_parsed_immediate_system_restart,4,closed,[],2020-07-31 01:44:01+00:00,2020-07-31 02:32:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/18868
18869,#18869_[BUG]Delta_generic_config_do_not_get_NUM_AXIS_N_correctly_,5,closed,[],2020-07-31 02:49:13+00:00,2020-07-31 04:09:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/18869
18873,"#18873_[BUG]_ABL_UBL_not_working_-_SKR_v1_3,_TH3D_EZABL_Pro",22,closed,['stale-closing-soon'],2020-07-31 10:21:17+00:00,2020-10-12 01:43:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/18873
18874,#18874_[BUG]Archim_2_Watchdog_not_working,21,closed,"['Bug: Confirmed !', 'help wanted', 'C: Safety', 'stale-closing-soon']",2020-07-31 12:54:15+00:00,2020-12-18 02:04:55+00:00,https://github.com/MarlinFirmware/Marlin/issues/18874
18876,#18876_[FR]_Separate_K_values_for_speeding_up_and_slowing_down,2,open,"['T: Feature Request', 'F: Linear Advance']",2020-07-31 15:52:56+00:00,Not yet closed,https://github.com/MarlinFirmware/Marlin/issues/18876
18878,#18878_[BUG]__ESP3D_WIFISUPPORT_or_WIFISUPPORT_requires_an_ESP32_controller__,8,closed,[],2020-07-31 18:39:58+00:00,2020-07-31 18:52:22+00:00,https://github.com/MarlinFirmware/Marlin/issues/18878
18882,#18882_[BUG]__Nozzle_temperature_fluctuates_despite_pid,8,closed,[],2020-08-01 10:22:57+00:00,2020-08-02 14:53:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/18882
18885,#18885_[BUG]_Ender_3V2___BLTouch_keep__clicking__Stowing_and_Deploying_continuously_upon_switching_on_print,11,closed,['stale-closing-soon'],2020-08-01 13:30:36+00:00,2020-09-23 01:31:33+00:00,https://github.com/MarlinFirmware/Marlin/issues/18885
18887,#18887_[BUG]_Nozzle_temperature_pid_values_make_no_change_to_the_control_loop,4,closed,[],2020-08-01 13:37:36+00:00,2020-08-02 01:53:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/18887
18888,"#18888_touch-mi_G34_after_performing_the_operation,_the_Z_drops_lower_than_foreseen_in_the_setting",13,closed,"['F: Calibration', 'F: Z-Probes', 'stale-closing-soon']",2020-08-01 14:53:46+00:00,2020-10-19 01:47:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/18888
18889,#18889_[BUG]_(short_description),7,closed,[],2020-08-01 15:03:11+00:00,2020-08-01 17:35:54+00:00,https://github.com/MarlinFirmware/Marlin/issues/18889
18890,#18890_Enabling_Filament_Runout_Detection_fetaure_for_Robin_Nano_v1_2_with_lvgl_fsmc_option_results_an_erro,5,closed,[],2020-08-01 15:49:59+00:00,2020-08-03 05:40:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/18890
18891,#18891_Compile_Error_CR-10_Mini_with_BLTouch,13,closed,[],2020-08-01 16:23:11+00:00,2020-08-01 17:07:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/18891
18894,#18894_Printer_Crashes_after_the_1st_layer,5,closed,"['Needs: More Data', 'A: ATmega2560', 'stale-closing-soon']",2020-08-01 22:58:09+00:00,2020-09-23 01:31:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/18894
18895,"#18895_[FR]_Set_separate_minimum_planner_speeds_for_outer_inner_wall,_infill,_etc_",9,closed,['T: Feature Request'],2020-08-02 01:15:33+00:00,2020-08-08 15:04:36+00:00,https://github.com/MarlinFirmware/Marlin/issues/18895
18896,#18896_Printer_feed_rate_percentage_changes_with_every_move_the_printer_makes,20,closed,"['Bug? False Alarm', 'C: LCD & Controllers', 'A: STM32']",2020-08-02 01:37:00+00:00,2020-08-03 01:16:16+00:00,https://github.com/MarlinFirmware/Marlin/issues/18896
18898,#18898_Auto_Homing_not_working_-_help,2,closed,[],2020-08-02 09:05:48+00:00,2020-08-02 09:14:51+00:00,https://github.com/MarlinFirmware/Marlin/issues/18898
18899,#18899_[BUG_]_FSMC_GRAPHICAL_TFT_on_BOARD_MKS_ROBIN_NANO__Backlight_pin_redefined,14,closed,[],2020-08-02 10:11:22+00:00,2020-08-03 10:18:53+00:00,https://github.com/MarlinFirmware/Marlin/issues/18899
18900,#18900_[BUG]_Inconsistencies_in_autobuild_dependencies_script,6,closed,['Bug? Feature!'],2020-08-02 11:30:37+00:00,2020-08-02 19:41:20+00:00,https://github.com/MarlinFirmware/Marlin/issues/18900
18905,#18905_Marlin_2_0_6_[BUG]_G29_Starts_from_X_MAX_position,6,closed,[],2020-08-02 17:12:39+00:00,2020-08-05 17:54:42+00:00,https://github.com/MarlinFirmware/Marlin/issues/18905
18908,#18908_[BUG]_M871_command_miss_first_index_value,7,closed,[],2020-08-03 08:14:19+00:00,2020-08-21 17:20:38+00:00,https://github.com/MarlinFirmware/Marlin/issues/18908
18910,#18910_Error_compiling_in_2_0_6_due_to_G35_cpp_and_ASSISTED_TRAMMING_,9,closed,[],2020-08-03 10:47:27+00:00,2020-08-03 15:25:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/18910
18911,#18911_[BUG]_Marlin_does_not_execute_the_second_filament_runout_script_when_using_a_mixing_extruder,5,closed,['stale-closing-soon'],2020-08-03 14:39:34+00:00,2020-09-23 01:31:31+00:00,https://github.com/MarlinFirmware/Marlin/issues/18911
18913,#18913_2_0_6_doesn_t_compile_with_Arduino_1_9_0_IDE,20,closed,"['Bug: Potential ?', 'Needs: Discussion', 'A: SAM3X8C/E']",2020-08-03 17:46:06+00:00,2020-08-24 02:12:47+00:00,https://github.com/MarlinFirmware/Marlin/issues/18913
18914,#18914_[FR]_Make_confirmation_dialog_for_starting_and_stopping_a_print_configurable,4,closed,['T: Feature Request'],2020-08-03 19:34:58+00:00,2020-08-08 09:09:39+00:00,https://github.com/MarlinFirmware/Marlin/issues/18914
18916,#18916_[BUG]_PID_Autotune_displays_garbage_on_status_area,24,closed,"['Needs: Testing', 'Needs: More Data', 'C: LCD & Controllers', 'stale-closing-soon']",2020-08-02 11:06:24+00:00,2021-01-03 02:52:15+00:00,https://github.com/MarlinFirmware/Marlin/issues/18916
18917,#18917_[BUG]_M166_(Gradient_Mix)_uses_Z_tower_stepper_position_on_delta,8,closed,"['K: Deltabot', 'Fix Included', 'stale-closing-soon']",2020-08-04 11:56:15+00:00,2020-10-14 01:44:05+00:00,https://github.com/MarlinFirmware/Marlin/issues/18917
18921,#18921_[FR]_FIL_RUNOUT2_PIN_for_CHITU_V6,5,closed,"['T: Feature Request', 'F: Filament Sensor']",2020-08-05 09:23:48+00:00,2020-08-06 11:58:44+00:00,https://github.com/MarlinFirmware/Marlin/issues/18921
18923,#18923_[FR]_Feed_Rate_Unit,7,closed,"['T: Feature Request', 'C: Configuration']",2020-08-05 11:33:25+00:00,2020-08-11 08:11:56+00:00,https://github.com/MarlinFirmware/Marlin/issues/18923
18924,#18924_avr-gcc__error__CreateProcess__No_such_file_or_directory[BUG]_(short_description),5,closed,[],2020-08-05 12:29:53+00:00,2020-08-06 01:11:48+00:00,https://github.com/MarlinFirmware/Marlin/issues/18924
18926,#18926_[FR]_G35_TRAMMING_POINT_XY_Sanity_Check,3,closed,"['T: Feature Request', 'good first issue']",2020-08-05 18:42:29+00:00,2020-08-09 06:51:40+00:00,https://github.com/MarlinFirmware/Marlin/issues/18926
18929,#18929_steps_per_mm_vs_probe_offset,17,closed,"['Needs: More Data', 'stale-closing-soon']",2020-08-05 21:37:03+00:00,2020-10-09 01:41:14+00:00,https://github.com/MarlinFirmware/Marlin/issues/18929
18931,#18931_Wrong_result_for_value_calculated_by_Marlin,4,closed,[],2020-08-06 00:06:06+00:00,2020-08-06 00:45:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/18931
18932,"#18932_[BUG]_menu_cancelobject_cpp,_SUBMENU_N_supports_only_numbers_up_to_9",8,closed,"['Bug: Confirmed !', 'C: LCD & Controllers']",2020-08-06 11:01:22+00:00,2020-08-13 17:10:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/18932
18933,#18933_Z_heigth_after_homing,8,closed,[],2020-08-06 14:41:23+00:00,2020-08-09 05:20:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/18933
18934,#18934_[BUG]_Unusual_Compiler_Warnings_with_build_#18919,2,closed,[],2020-08-06 17:20:21+00:00,2020-08-06 22:35:33+00:00,https://github.com/MarlinFirmware/Marlin/issues/18934
18936,#18936_MKS_Gen_L_V2_0_Board_-_FIL_RUNOUT_PIN_missing_in_Marlin_2_0_Bug_Fix,6,closed,[],2020-08-06 18:48:16+00:00,2020-08-06 23:03:32+00:00,https://github.com/MarlinFirmware/Marlin/issues/18936
18943,#18943_M600_layer_gap,6,closed,[],2020-08-07 04:47:53+00:00,2020-08-12 19:32:50+00:00,https://github.com/MarlinFirmware/Marlin/issues/18943
18944,#18944_[FR]_Move_the_bed_forward_instead_of_backward_when_aborting_a_print,3,closed,[],2020-08-07 10:06:49+00:00,2020-08-07 11:09:24+00:00,https://github.com/MarlinFirmware/Marlin/issues/18944
18945,#18945_[BUG]_(_error_when_compiling_for_laser_feature),6,closed,['Bug: Confirmed !'],2020-08-07 10:10:13+00:00,2020-08-07 23:22:26+00:00,https://github.com/MarlinFirmware/Marlin/issues/18945
18946,#18946_[BUG]_Dual_Z_-_SKR_1_4_Turbo___LPC1769___TMC_2130___Driver_shutoff,2,closed,[],2020-08-07 10:33:04+00:00,2020-08-08 11:30:59+00:00,https://github.com/MarlinFirmware/Marlin/issues/18946
18948,#18948_[FR]_IDEA__Iconpack__The_Round_Miracle__-_Update_for_SW_v26_x_@_2020_08_07,2,closed,[],2020-08-07 14:49:58+00:00,2020-08-07 14:54:00+00:00,https://github.com/MarlinFirmware/Marlin/issues/18948
18949,#18949_[BUG]_ADVANCED_PAUSE_FEATURE,4,closed,[],2020-08-07 17:01:59+00:00,2020-08-08 10:58:19+00:00,https://github.com/MarlinFirmware/Marlin/issues/18949
